NDVI,SMI,LST,Distance,TWI,Slope,Class
0.1766059,0.2450344,32.83835302,1986.261108,5.6857133,5.6568542,No
0.1263098,0.3156755,31.80086843,1752.393799,11.3793936,5.0990195,No
0.2045124,0.3297567,31.59406184,3330.060547,16.1597176,4,No
0.1612486,0.281758,32.29900402,3242.454834,7.0720077,5.6568542,No
0.1138724,0.2335079,33.00764026,3606.744629,10.8197784,5.0990195,No
0.1605302,0.2274239,33.09699376,2267.039063,5.6330328,4,No
0.1676362,0.3197241,31.74140855,2554.531006,12.2666969,9.8994951,No
0.1834256,0.254387,32.7009944,1438.25647,10.1266308,8.944272,No
0.1210337,0.3219827,31.70823672,730.1641235,9.4334841,8,No
0.1358561,0.3084089,31.90759065,413.0431824,5.6857133,4.2426405,No
0.1439899,0.2988499,32.047982,4816.870117,11.3793936,3.1622777,No
0.1846785,0.3130873,31.83888064,1612.98523,7.4774728,9.8994951,No
0.1254663,0.2468188,32.81214624,2285.775147,7.4471602,4.472136,No
0.1845918,0.3368133,31.49042369,2805.198975,11.6307087,4,No
0.1170957,0.2978258,32.06302263,826.0863647,6.6727538,3.1622777,No
0.1441745,0.2265595,33.10968853,2156.148682,7.9418292,4,No
0.1538584,0.2506402,32.75602341,1177.354248,7.9255166,4.472136,No
0.1560093,0.2820265,32.29506095,4252.540039,11.5129251,4,No
0.1514949,0.2714003,32.45112569,2090.871826,7.4247923,7.6157732,No
0.2834027,0.397613,30.59747664,3371.429443,5.3980312,5.6568542,No
0.1344439,0.3226777,31.69802942,3932.053955,6.1949978,3.1622777,No
0.1646055,0.2849716,32.25180799,3010.543701,5.3677187,5.8309517,No
0.129572,0.2775874,32.36025709,1612.98523,6.4966435,5.6568542,No
0.1633179,0.3201674,31.73489731,3985.920166,13.2401466,4,No
0.1559878,0.1857079,33.70966446,1764.52124,5.9796066,3.1622777,No
0.1179617,0.3281931,31.61702702,1758.468018,6.3788605,4.2426405,No
0.1613808,0.3331585,31.54410122,3010.543701,7.8302574,7.6157732,No
0.1951219,0.3791304,30.86892516,3125.23877,15.8420124,4.2426405,No
0.1692253,0.3132105,31.83707111,2065.216065,7.690515,4,No
0.1168869,0.3183312,31.76186541,413.0431824,9.0869102,3.1622777,No
0.1242533,0.1954983,33.56587494,1247.704956,5.521461,11.4017544,No
0.1977357,0.3203134,31.73275295,3010.543701,7.180119,8.944272,No
0.1451903,0.3534029,31.2467771,4754.484375,10.8197784,3.1622777,No
0.1280347,0.3151112,31.80915679,979.6179199,6.6004629,5.0990195,No
0.1232793,0.277679,32.35891258,619.5647583,5.0211453,9.4868326,No
0.1539414,0.2131482,33.30665642,2447.956055,6.0322866,12,No
0.1341392,0.3017429,32.00549284,2233.872559,5.1748877,5.8309517,No
0.1481025,0.2590801,32.63206926,2632.644043,8.2295113,4,No
0.1730426,0.306138,31.9409432,1665.030273,11.6307087,4,No
0.1398065,0.2237311,33.15122892,2778.463867,5.6857133,4.2426405,No
0.1736123,0.337105,31.48613946,2512.443604,9.4822741,4,No
0.142628,0.2884496,32.20072696,3070.164307,11.5129251,8,No
0.1158527,0.3773108,30.89564965,2354.708496,5.1006775,8.944272,No
0.1535151,0.2202479,33.20238499,2308.98169,12.4292164,4,No
0.137231,0.2915388,32.15535698,1579.586426,11.3793936,1.4142135,No
0.1375151,0.1961322,33.5565654,1503.499878,12.2060728,4.472136,No
0.1323007,0.2807656,32.31357997,4675.331543,5.9796066,3.1622777,No
0.1258216,0.2775192,32.36125889,1032.608032,5.6330328,4.472136,No
0.1209535,0.2807486,32.31382999,4675.331543,5.3980312,5.6568542,No
0.1988143,0.2239238,33.14839844,2869.0896,5.3980312,1.4142135,No
0.1343284,0.3492762,31.30738438,3159.172852,11.042922,6.3245554,No
0.2129799,0.2235688,33.15361301,3418.540772,6.4377518,4,No
0.1040604,0.242986,32.8684373,1377.670898,7.2951512,4.2426405,No
0.1197322,0.2776071,32.35996777,1032.608032,10.8197784,5.8309517,No
0.124519,0.3117896,31.85794019,1445.651123,5.9796066,5.6568542,No
0.2685881,0.2594713,32.62632293,4294.954102,7.9474764,15.0332966,No
0.1273507,0.3153126,31.80619891,730.1641235,10.1266308,5.0990195,No
0.1136682,0.2945244,32.11150912,602.1087646,6.1500697,5.8309517,No
0.1492782,0.2847525,32.25502475,1764.52124,8.17062,4.472136,No
0.1546824,0.1930274,33.60216412,2417.273193,12.4780064,1.4142135,No
0.2222222,0.3783168,30.88087423,3662.484375,4.8087034,10.1980391,No
0.1393667,0.3120957,31.85344431,1053.057617,7.4774728,4.472136,No
0.1051088,0.3013227,32.01166359,602.1087646,5.1006775,8.944272,No
0.1611336,0.3089674,31.89938932,1177.354248,11.5129251,8.485281,No
0.3115627,0.2672864,32.51154407,2267.039063,6.7316451,4.472136,No
0.1720613,0.2483311,32.78993596,2195.354736,5.8680348,7.0710678,No
0.3215438,0.363743,31.09491577,2644.766846,11.3793936,3.1622777,No
0.2019107,0.3269432,31.63538286,2924.304932,6.3788605,1.4142135,No
0.1762544,0.2892453,32.18904113,4156.166992,5.1552773,7.2111025,No
0.1539415,0.2139707,33.2945768,1632.696533,8.1768312,3.1622777,No
0.1226651,0.3358609,31.50441229,1652.17273,5.7938247,7.6157732,No
0.0868713,0.3386883,31.46288593,3145.643311,11.042922,10.1980391,No
0.2027723,0.3513764,31.27654036,3189.405029,10.1266308,4,No
0.2902784,0.3519597,31.2679734,2229.094238,5.3677187,5.8309517,No
0.1524727,0.2747291,32.40223669,2430.470459,7.0074692,5.6568542,No
0.1489803,0.3295241,31.59747865,3206.077393,7.6316233,5.6568542,No
0.1556551,0.2815017,32.30276823,2909.68335,8.3937635,1.4142135,No
0.192097,0.2861027,32.23519513,3010.543701,11.3865118,4,No
0.2369871,0.3861587,30.76570327,3942.886231,8.0590477,3.1622777,No
0.2375353,0.313132,31.83822492,1904.035034,5.1552773,7.2111025,No
0.1955093,0.2964489,32.08324344,1460.328247,7.3932633,11.4017544,No
0.1621236,0.2919196,32.14976386,1606.360962,5.7446046,4,No
0.1460036,0.2881242,32.20550681,2808.997315,6.4377518,4,No
0.1695257,0.2545291,32.69890752,2267.039063,5.1748877,7.0710678,No
0.1473448,0.327069,31.63353638,3206.077393,10.8862686,4,No
0.174963,0.2960984,32.08839221,2869.0896,4.8809943,7.6157732,No
0.1871263,0.3296724,31.59530054,3396.636719,5.6857133,5.0990195,No
0.1645,0.2451384,32.83682648,1612.98523,5.9796066,5.8309517,No
0.1626889,0.2207148,33.19552785,730.1641235,14.3710108,5.8309517,No
0.2009029,0.3304286,31.58419474,3006.999756,5.6330328,4.2426405,No
0.1616541,0.3165747,31.78766278,2354.708496,8.5760851,8.6023254,No
0.1507173,0.2474041,32.80355114,2417.273193,9.2411118,4,No
0.1931956,0.2280942,33.08714851,1904.035034,6.3138337,9.0553856,No
0.1261891,0.332424,31.55488896,888.282959,5.7446046,4,No
0.3612684,0.3757005,30.91929947,744.6242065,5.1006775,8,No
0.1232378,0.3253733,31.65844005,1239.129517,10.5320959,13.3416643,No
0.1378828,0.2779661,32.35469526,584.1312866,10.1266308,4,No
0.1423199,0.3048977,31.95915873,1964.670654,6.4869719,7.6157732,No
0.1279593,0.2779036,32.35561355,1764.52124,7.0465879,7.2111025,No
0.1777931,0.3467368,31.34467981,3516.936035,9.4334841,6,No
0.3082612,0.3532399,31.24917154,2354.708496,12.4292164,4,No
0.1207021,0.3016215,32.00727603,923.5926514,11.9183903,5.8309517,No
0.1230992,0.2363888,32.96532871,2938.85376,5.7938247,4,No
0.1486081,0.223371,33.15651666,935.0662842,9.4334841,4,No
0.2236591,0.3789029,30.87226732,3387.206055,10.5320959,1.4142135,No
0.1486939,0.2574016,32.65672039,1460.328247,7.130899,8.944272,No
0.1526252,0.2306876,33.04906054,2267.039063,11.3793936,3.1622777,No
0.1575115,0.3124405,31.84838019,2869.0896,10.8197784,4,No
0.1164169,0.2638804,32.56156721,2808.997315,10.5320959,1.4142135,No
0.1788491,0.2455377,32.83096073,2644.766846,7.3540425,5.6568542,No
0.148718,0.1925516,33.60915319,1764.52124,4.8809943,11.4017544,No
0.1560638,0.2990341,32.04527577,2820.362305,5.6857133,4.2426405,No
0.1410237,0.3151608,31.80842894,2271.737549,5.3980312,5.6568542,No
0.1194337,0.150838,34.22178804,461.7963257,6.1949978,4.2426405,No
0.1416457,0.298828,32.0483028,923.5926514,5.8680348,7.0710678,No
0.2874864,0.4016353,30.53840315,3866.424072,9.4334841,3.1622777,No
0.1462163,0.2367948,32.95936555,2049.668213,11.5854082,3.1622777,No
0.1514861,0.2846223,32.25693783,1665.030273,6.4966435,5.6568542,No
0.1125513,0.2158321,33.26723896,1632.696533,7.4774728,4.472136,No
0.1183578,0.3080501,31.91286106,526.5288086,6.7316451,4.472136,No
0.1394298,0.2675514,32.50765332,2308.98169,12.1218634,6,No
0.1345523,0.2776907,32.35873969,584.1312866,7.5789428,8.944272,No
0.161403,0.3019403,32.00259311,2341.084229,5.7446046,4.472136,No
0.1573217,0.3604485,31.14330049,3833.187744,12.65236,5.6568542,No
0.1436179,0.2679403,32.5019411,3471.1604,11.9984331,1.4142135,No
0.2072349,0.3338697,31.53365632,3483.426025,6.4966435,8.6023254,No
0.2912409,0.3666349,31.0524432,2285.775147,8.4645128,4.472136,No
0.1297161,0.1887743,33.66462798,1314.29541,11.2252436,16.1245155,No
0.1536605,0.2541856,32.70395208,2482.557861,10.8197784,4,No
0.108415,0.284055,32.26526934,3855.377197,5.0211453,10.7703295,No
0.1324979,0.2711097,32.45539263,461.7963257,7.6316233,5.0990195,No
0.3411936,0.4013433,30.54269179,3418.540772,11.042922,4.472136,No
0.1620806,0.3312674,31.5718756,3330.060547,12.0725412,1.4142135,No
0.1237233,0.1785438,33.81488026,2336.525147,6.3138337,9.0553856,No
0.1496437,0.2648328,32.54758006,1460.328247,15.7379322,4,No
0.1577335,0.2029182,33.45690087,2743.70752,6.0384979,8.944272,No
0.1255031,0.2193934,33.21493439,2770.777832,7.0074692,4,No
0.1288998,0.2125218,33.31585599,1247.704956,10.5320959,2.8284271,No
0.1327042,0.3153441,31.80573592,3070.164307,11.3793936,3.1622777,No
0.231658,0.2925231,32.14090014,2935.223389,9.0869102,8.2462111,No
0.1634282,0.2578981,32.6494275,3754.492188,6.7101154,10.7703295,No
0.2559538,0.3257202,31.65334499,2924.304932,6.8432169,4,No
0.1363833,0.3049927,31.95776438,1764.52124,4.9398856,7.0710678,No
0.1255579,0.2092138,33.36443951,1063.13501,4.0336962,22.0907211,No
0.1995168,0.3577292,31.18323836,2229.094238,7.4247923,7.6157732,No
0.1234756,0.2878991,32.2088126,935.0662842,5.1317987,14.764823,No
0.1541594,0.2033279,33.4508841,2447.956055,7.0782189,4.472136,No
0.1803699,0.3339186,31.53293794,3310.792969,12.4780064,2,No
0.1724138,0.2717506,32.44598088,2869.0896,8.3095541,12.1655254,No
0.3316621,0.4286738,30.14129599,3010.543701,6.6727538,4.472136,No
0.1877395,0.2831533,32.27851242,4393.137207,8.7302361,5.8309517,No
0.1975537,0.2924204,32.1424096,2065.216065,12.1415339,4.472136,No
0.1888083,0.2791118,32.33786875,1314.29541,15.9643612,1.4142135,No
0.2880639,0.4181972,30.2951636,3409.17041,7.130899,7.0710678,No
0.1525581,0.3121091,31.85324828,2632.644043,5.1748877,7.0710678,No
0.1650165,0.2306461,33.04966971,1632.696533,5.3677187,5.8309517,No
0.1355802,0.19228,33.61314088,1847.185303,13.4765348,5.0990195,No
0.1234264,0.3149911,31.81091999,1112.152832,5.7446046,11.0453606,No
0.1238485,0.2090164,33.3673393,1239.129517,5.7446046,9.0553856,No
0.3610524,0.4446278,29.90698487,786.4108276,5.9796066,10.7703295,No
0.1472807,0.1956604,33.56349511,1032.608032,12.1415339,13.0384045,No
0.1374908,0.2982564,32.05669826,2170.933838,5.7446046,4,No
0.1125057,0.3015226,32.00872798,786.4108276,7.1897907,5.6568542,No
0.1901031,0.2738492,32.41515826,1168.262573,5.0211453,2.8284271,No
0.1726056,0.2991955,32.04290596,2195.354736,7.0074692,5.6568542,No
0.1220171,0.2671655,32.51332045,2482.557861,5.3980312,5.6568542,No
0.1265657,0.2263435,33.11286015,1177.354248,10.8197784,8,No
0.1683758,0.2984764,32.05346709,3437.204346,11.2252436,5.0990195,No
0.1467718,0.2298836,33.06086846,1782.557739,11.3793936,9.4868326,No
0.2171053,0.3272204,31.63131171,3361.927979,9.4334841,3.1622777,No
0.1608108,0.2818235,32.29804294,2195.354736,5.9796066,3.1622777,No
0.3441598,0.3668398,31.04943448,2774.623535,6.7843256,1.4142135,No
0.1392835,0.301664,32.00665165,2233.872559,8.17062,1.4142135,No
0.1308418,0.3255033,31.65653121,1460.328247,7.0193272,7.6157732,No
0.2092058,0.3963714,30.6157116,3265.393066,5.3677187,4.472136,No
0.1245696,0.1856393,33.71067128,1703.020752,11.5129251,4.472136,No
0.0848618,0.3927135,30.66943459,1460.328247,9.4334841,4,No
0.1855556,0.3339186,31.53293794,3310.792969,9.0342302,7.0710678,No
0.1722994,0.2002552,33.49601255,2308.98169,10.5320959,4,No
0.1775852,0.2374375,32.94992699,1467.611694,12.8674707,8.485281,No
0.1583933,0.206299,33.40724875,3833.187744,13.0684595,8.944272,No
0.2020478,0.3259399,31.65011824,526.5288086,5.3980312,4.472136,No
0.1618541,0.2196644,33.21095483,2106.115234,10.8197784,4,No
0.2216961,0.2591065,32.63168049,888.282959,10.1266308,1.4142135,No
0.121811,0.2741698,32.41045084,3225.970459,11.5129251,1.4142135,No
0.1410744,0.260696,32.60833685,1460.328247,6.8432169,5.0990195,No
0.1657143,0.3242939,31.67429377,3066.689209,6.6727538,3.1622777,No
0.2229755,0.3477283,31.33011927,3304.345459,5.1748877,7.0710678,No
0.1397206,0.2335712,33.0067093,876.1968994,7.6401839,7.2111025,No
0.1029381,0.1921085,33.61566051,1524.627441,7.5890446,1.4142135,No
0.1725606,0.2955323,32.09670583,3070.164307,5.6857133,4.2426405,No
0.139047,0.29859,32.05179844,2229.094238,5.3391395,12.1655254,No
0.1023392,0.3212654,31.71877179,653.0786133,9.2103405,3.1622777,No
0.1240854,0.3049851,31.95787519,326.5393066,8.5171938,7.2111025,No
0.1633034,0.2200138,33.20582315,1758.468018,5.1006775,7.6157732,No
0.1421233,0.2197346,33.2099238,730.1641235,5.9796066,6.3245554,No
0.1479949,0.3394973,31.45100498,2774.623535,5.7446046,8,No
0.1170663,0.2910721,32.16221183,1552.35022,11.9809742,7.0710678,No
0.1510661,0.2101855,33.35016899,1632.696533,4.9398856,7.6157732,No
0.1270194,0.3393039,31.45384549,1140.552734,6.4377518,2,No
0.1573672,0.3634531,31.09917244,3242.454834,10.8197784,3.1622777,No
0.1190298,0.2845542,32.25793848,935.0662842,5.3677187,5.8309517,No
0.2449903,0.3724616,30.96686836,3216.039307,12.3238554,4.472136,No
0.1412143,0.3740833,30.9430509,2632.644043,5.6330328,4.472136,No
0.1899628,0.2450463,32.83817775,4294.954102,6.7843256,1.4142135,No
0.1569354,0.291595,32.15453226,3066.689209,12.2060728,5.6568542,No
0.1291336,0.2196492,33.21117826,3189.405029,5.8484244,7.2111025,No
0.1350897,0.349513,31.30390766,1445.651123,11.2252436,5.6568542,No
0.1342369,0.2880723,32.20626946,3070.164307,7.8829379,4,No
0.1785778,0.2407942,32.90062842,3988.594482,10.1266308,5.0990195,No
0.3026048,0.4353901,30.0426554,3471.1604,6.8432169,4,No
0.1901164,0.2553177,32.68732507,2354.708496,11.6307087,4.472136,No
0.1106353,0.2874835,32.21491668,730.1641235,11.5129251,5.0990195,No
0.2666135,0.3550412,31.2227169,3677.012451,5.3980312,11.3137083,No
0.1710145,0.3399644,31.44414498,786.4108276,8.5760851,7.2111025,No
0.1888746,0.2489231,32.78124109,2190.492188,11.9984331,7.2111025,No
0.2474945,0.3919583,30.68052628,3409.17041,5.6330328,4.472136,No
0.1848256,0.3305368,31.58260471,2835.44458,6.0911784,2.8284271,No
0.1322528,0.3282991,31.61547001,1652.17273,5.1552773,7.2111025,No
0.1852925,0.3133464,31.835076,3294.650635,5.9796066,5.8309517,No
0.1292605,0.2024608,33.46361882,786.4108276,7.2424707,3.1622777,No
0.1358221,0.3358591,31.50443819,744.6242065,7.4774728,3.1622777,No
0.168347,0.2553248,32.68722134,2664.848877,5.6330328,4.472136,No
0.1224626,0.2264381,33.11147178,1904.035034,6.7101154,4.472136,No
0.1910244,0.3027907,31.9901034,2953.331055,5.2864594,6.3245554,No
0.1723122,0.2611019,32.6023754,461.7963257,6.7843256,1.4142135,No
0.1130558,0.2910998,32.16180415,1306.157227,6.6727538,4.2426405,No
0.1303529,0.260561,32.61031838,1112.152832,11.6307087,1.4142135,No
0.145696,0.5659844,28.12465705,4895.912109,8.17062,4.2426405,No
0.1456029,0.5356928,28.56953993,3612.652344,5.2864594,4.472136,No
0.2300199,0.4530903,29.78269836,3232.574219,10.5320959,8,No
0.1866177,0.5188869,28.81636397,4393.137207,10.9212484,4,No
0.1254915,0.5350838,28.57848435,3507.828613,6.7316451,4.472136,No
0.1672124,0.4880112,29.269826,3483.426025,11.2252436,12,No
0.1734098,0.5222234,28.76736157,3125.23877,10.5320959,3.1622777,No
0.1573869,0.5393584,28.51570529,3967.150391,10.1266308,,No
0.1556049,0.5017219,29.06846136,3662.484375,8.7240753,7.0710678,No
0.1569543,0.399081,30.57591713,5426.84375,8.5760851,8,No
0.1366071,0.5220029,28.77060103,6432.078613,6.8432169,4,No
0.1724502,0.4670742,29.57732217,6098.509766,6.4377518,4,No
0.239505,0.55829,28.23766211,4257.551758,10.5320959,4,No
0.2143366,0.4588766,29.69771652,2692.712158,11.8313789,6,No
0.1413632,0.535292,28.57542773,4112.321777,10.6761456,1.4142135,No
0.1307724,0.5727753,28.02492138,5163.040039,7.4247923,4.472136,No
0.1368459,0.5422661,28.4730003,5551.168457,5.6857133,5.6568542,No
0.1369954,0.436354,30.02849999,5687.786133,6.0911784,2.8284271,No
0.1354309,0.4427257,29.93492034,6942.320801,12.2518826,14.5602198,No
0.1440718,0.5591698,28.22474106,3135.45752,13.1711531,1.4142135,No
0.1588687,0.5013232,29.07431638,3070.164307,11.3793936,3.1622777,No
0.2178402,0.5706264,28.05648215,4091.525879,11.5129251,3.1622777,No
0.1694608,0.5255678,28.71824397,5315.674805,7.4477611,5.0990195,No
0.0794852,0.4467723,29.87548908,3125.23877,11.9984331,5.0990195,No
0.1604377,0.4341613,30.06070282,3723.121094,13.0721836,7.0710678,No
0.1701075,0.481019,29.37251829,5224.628906,6.7843256,4.2426405,No
0.2058663,0.5359442,28.56584772,3080.565674,5.521461,11.4017544,No
0.1622338,0.4843205,29.32402996,6100.257813,12.4780064,1.4142135,No
0.1483236,0.5179642,28.82991475,5566.513672,6.4904318,5.6568542,No
0.1319001,0.5077872,28.97938243,3216.039307,7.130899,4,No
0.2015355,0.5566317,28.26201728,4099.336426,10.8197784,7.0710678,No
0.1141118,0.4870299,29.28423755,6519.347168,5.6857133,1.4142135,No
0.155351,0.5389984,28.5209922,3310.792969,6.1500697,7.0710678,No
0.1511316,0.4598028,29.68411427,5560.76416,6.1500697,8,No
0.2236497,0.4014294,30.54142744,3510.867188,14.8759012,1.4142135,No
0.1753068,0.5218443,28.77292994,3532.062744,6.1500697,4,No
0.1457914,0.5903291,27.76711334,2956.939209,12.1415339,4,No
0.2137914,0.4388822,29.99136849,3094.379883,5.0514574,8,No
0.1407837,0.436093,30.03233298,5234.823242,6.4240522,15.2970581,No
0.1389914,0.4879437,29.27081681,4181.743652,11.3793936,4,No
0.1637783,0.4096315,30.42096568,4583.197754,6.1500697,8,No
0.2070622,0.443565,29.92259342,5635.050781,5.3677187,3.1622777,No
0.1287593,0.5008943,29.08061593,6140.328613,5.1552773,7.0710678,No
0.1700324,0.5328587,28.61116405,5680.282715,6.32618,4.472136,No
0.1165792,0.5143225,28.88340002,6161.131348,10.5320959,1.4142135,No
0.170113,0.5044541,29.02833355,2820.362305,12.5245266,2,No
0.164931,0.4818364,29.3605134,3945.5896,5.3980312,5.6568542,No
0.1522426,0.5151715,28.87093014,3788.418945,6.9771566,5.8309517,No
0.1926517,0.5466076,28.40923846,3242.454834,5.6330328,7.0710678,No
0.1748597,0.4411127,29.95861021,3232.574219,8.7302361,11.3137083,No
0.1141741,0.4630741,29.63607046,2587.708252,7.8829379,4.2426405,No
0.112375,0.5213571,28.78008434,3796.853272,4.6390958,8.944272,No
0.2164569,0.3835764,30.80362831,6013.999512,6.0911784,5.6568542,No
0.197026,0.5286072,28.67360396,4414.927246,7.2951512,7.2111025,No
0.1385042,0.5086437,28.96680152,6432.078613,11.7360687,7.0710678,No
0.131997,0.5420618,28.47600077,3942.886231,7.572783,10,No
0.2120152,0.6807095,26.43972407,6794.842773,7.4774728,5.6568542,No
0.1814699,0.3815996,30.83266098,5347.67334,5.9796066,3.1622777,No
0.1995628,0.4056257,30.47979738,5347.67334,6.4966435,11.3137083,No
0.2306348,0.601908,27.59705813,3265.393066,10.1266308,7.6157732,No
0.1669736,0.4434501,29.92428209,4803.569824,11.7360687,3.1622777,No
0.1513876,0.5672325,28.10632635,4112.321777,5.1552773,7.2111025,No
0.1299934,0.5763274,27.97275246,3145.643311,5.6330328,7.6157732,No
0.2144859,0.7044625,26.09087107,4838.955566,9.4334841,3.1622777,No
0.1348269,0.4257702,30.18394155,3529.042481,11.2252436,1.4142135,No
0.1519898,0.5151184,28.87171073,3606.744629,5.6330328,4.472136,No
0.1601732,0.5217145,28.77483539,3070.164307,9.4334841,5.8309517,No
0.2435054,0.54696,28.40406322,4252.540039,13.7901926,4,No
0.1927687,0.4578832,29.71230645,2728.118164,5.3980312,5.6568542,No
0.1543675,0.3713757,30.98281703,6238.524902,5.3677187,8.6023254,No
0.1831703,0.5911775,27.75465386,3662.484375,5.6857133,4.472136,No
0.188475,0.532889,28.61071886,3627.379883,5.7938247,7.6157732,No
0.1985988,0.4026669,30.52325257,6100.257813,12.8007793,4.2426405,No
0.2429563,0.4819399,29.35899379,4057.505615,6.4377518,5.6568542,No
0.1796726,0.3930218,30.66490776,3529.042481,6.1949978,5.0990195,No
0.2081904,0.4449624,29.90207099,2869.0896,5.6857133,4.2426405,No
0.1555659,0.4295878,30.12787283,5813.867188,11.6307087,11.4017544,No
0.2194615,0.4475552,29.86399072,5265.288086,4.580966,12.8062487,No
0.1015513,0.5319124,28.62506165,2920.656494,11.9984331,5.6568542,No
0.1858461,0.5597647,28.21600371,3038.746094,12.4780064,7.0710678,No
0.1223551,0.4432238,29.92760462,5597.078125,7.8302574,12.083046,No
0.1575547,0.3817815,30.8299888,6238.524902,13.2401466,7.0710678,No
0.200596,0.5528696,28.3172696,3010.543701,5.6330328,4.2426405,No
0.2468234,0.515009,28.87331695,3281.679443,11.3793936,8.6023254,No
0.2213067,0.3382492,31.46933539,6362.071777,11.7360687,4.472136,No
